RTI,HTTI,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
2 Denmark (DK),1 Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5509.13671875,5728.9521484375,5280.24609375,4956.84912109375,4658.22607421875,4449.3359375,4001.823974609375,3647.810791015625,3421.9990234375,3233.041259765625,3382.422607421875,2825.876953125,2406.48291015625,2253.4658203125,1623.8536376953125,1658.70849609375,1584.4974365234375,1458.616943359375,1494.23388671875,1249.589599609375,1236.5791015625,1146.0927734375,1057.8223876953125,960.1904296875,884.4349365234375,795.4158935546875,707.9417724609375,621.4881591796875,536.098388671875,449.038330078125,362.5784912109375,276.2608642578125,189.86338806152344,103.33863830566406,16.927188873291016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),2 Oil condensing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.155033111572266,47.120018005371094,47.82065200805664,49.43589782714844,51.16602325439453,53.83125686645508,53.33778762817383,53.56888961791992,55.377830505371094,57.666419982910156,66.50947570800781,61.27035140991211,57.54786682128906,59.451927185058594,47.27834701538086,53.312862396240234,63.52315139770508,70.29103088378906,88.00814056396484,87.3160400390625,100.32646179199219,109.3896255493164,118.44117736816406,126.73513793945312,136.43043518066406,145.38577270507812,154.38392639160156,163.4375457763672,172.57337951660156,181.60714721679688,190.6703643798828,199.74461364746094,208.8157196044922,217.8779296875,226.94662475585938,236.0152130126953,245.08242797851562,254.1494903564453,263.2173767089844,272.28497314453125,281.3524169921875,290.4199523925781,299.487548828125,308.5550842285156,317.62261962890625,326.690185546875,335.7577209472656,344.8252868652344,353.892822265625,362.9603576660156,372.0279235839844,381.095458984375,390.16302490234375,399.2305603027344,408.298095703125,417.36566162109375,426.4331970214844,435.5007629394531,444.56829833984375,453.6358642578125,462.7033996582031,471.77093505859375,480.8385009765625,489.9060363769531,498.9736022949219,508.0411376953125,517.1087036132812,526.1762084960938,535.2437744140625,544.3113403320312,553.37890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),3 Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6581.591796875,6870.15478515625,6474.14501953125,6778.6416015625,6579.8095703125,6332.55517578125,5944.0,5329.05859375,5098.91845703125,4882.0498046875,5427.12109375,4369.787109375,4019.473876953125,3613.478515625,2746.67431640625,2409.190185546875,2203.08837890625,1775.9945068359375,1434.3671875,1108.748291015625,819.2173461914062,475.7184753417969,154.14828491210938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),4 Gas condensing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0755615234375,1213.17919921875,1286.9664306640625,1521.3590087890625,1672.96875,1831.334228515625,1964.333984375,2023.7197265625,2239.97119140625,2501.2841796875,3275.657470703125,3146.88037109375,3511.082275390625,3914.2998046875,3806.10400390625,4474.14404296875,5010.80126953125,5060.1171875,5187.85546875,5319.0302734375,5608.56103515625,5754.00439453125,5934.85205078125,6127.7490234375,6322.1220703125,6502.20849609375,6690.576171875,6879.1669921875,7066.29638671875,7252.8271484375,7440.5224609375,7627.8779296875,7815.04248046875,8002.296875,8189.64306640625,8376.9091796875,8564.1748046875,8751.462890625,8938.7490234375,9126.0263671875,9313.306640625,9500.58984375,9687.87109375,9875.1513671875,10062.4326171875,10249.7138671875,10436.9951171875,10624.2763671875,10811.5576171875,10998.8388671875,11186.1201171875,11373.400390625,11560.681640625,11747.962890625,11935.244140625,12122.525390625,12309.806640625,12497.087890625,12684.369140625,12871.650390625,13058.931640625,13246.212890625,13433.494140625,13620.775390625,13808.056640625,13995.3369140625,14182.6181640625,14369.8994140625,14557.1806640625,14744.4619140625,14931.7431640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),5 Wood stove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3087.098388671875,3548.248779296875,3649.179931640625,4134.693359375,4381.80029296875,5098.7587890625,5626.03662109375,6685.8125,6515.27392578125,6490.9111328125,6938.14013671875,6243.80419921875,6062.82421875,6259.4658203125,6090.66748046875,7052.9931640625,7442.7958984375,7082.576171875,6687.552734375,6149.833984375,6149.833984375,5797.96728515625,5487.27392578125,5212.03125,4958.21484375,4661.29736328125,4381.05712890625,4104.74072265625,3825.566650390625,3543.381591796875,3264.249267578125,2984.751708984375,2704.622314453125,2424.5703125,2144.845458984375,1864.946533203125,1585.0078125,1305.12255859375,1025.249267578125,745.3475952148438,465.4519348144531,185.56326293945312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),6 Wood boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.68339538574219,76.64456176757812,78.82473754882812,89.31214904785156,94.64982604980469,110.13661193847656,121.52616882324219,144.4180450439453,140.7342987060547,140.20803833007812,149.8684844970703,134.870361328125,130.96107482910156,135.2086639404297,131.5625,152.34938049316406,160.76937866210938,152.9884033203125,144.45562744140625,132.84054565429688,132.84054565429688,125.239990234375,118.52880096435547,112.5833740234375,107.10076904296875,100.68714904785156,94.63378143310547,88.66515350341797,82.63481140136719,76.53942108154297,70.50997924804688,64.47264099121094,58.42165756225586,52.37234878540039,46.330101013183594,40.28409957885742,34.23723220825195,28.191524505615234,22.146072387695312,16.100008010864258,10.05407428741455,4.008291244506836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),7 Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.888899803161621,8.888899803161621,7.111120223999023,5.333340167999268,5.333340167999268,1.7777800559997559,0.0,1.7777800559997559,3.5555601119995117,3.5555601119995117,5.333340167999268,5.333340167999268,5.333340167999268,3.5555601119995117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),8 District heating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10551.1240234375,11441.7919921875,11184.013671875,11461.34765625,11425.7919921875,11281.7919921875,11224.9033203125,11008.013671875,11317.34765625,11637.34765625,13619.572265625,11996.458984375,12307.5712890625,12247.1259765625,11237.34765625,12055.1259765625,12376.904296875,12451.5712890625,12369.79296875,12037.3486328125,12037.3486328125,11928.0146484375,11790.0595703125,11663.1787109375,11563.6162109375,11442.3857421875,11322.6162109375,11207.0478515625,11091.7216796875,10973.8095703125,10857.0048828125,10740.55859375,10623.7890625,10506.876953125,10390.1689453125,10273.43359375,10156.6474609375,10039.8740234375,9923.12109375,9806.3564453125,9689.587890625,9572.82421875,9456.060546875,9339.2958984375,9222.53125,9105.7666015625,8989.001953125,8872.2373046875,8755.47265625,8638.7080078125,8521.943359375,8405.1787109375,8288.4140625,8171.64990234375,8054.88525390625,7938.12060546875,7821.35595703125,7704.59130859375,7587.82666015625,7471.06201171875,7354.29736328125,7237.53271484375,7120.7685546875,7004.00390625,6887.2392578125,6770.474609375,6653.7099609375,6536.9453125,6420.1806640625,6303.416015625,6186.65185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),9 Electric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956.166015625,1900.342041015625,1789.8570556640625,1868.9410400390625,1741.010986328125,1680.5350341796875,1635.177978515625,1355.134765625,1295.16748046875,1244.3416748046875,1333.45849609375,1133.398193359375,1013.5492553710938,971.2666015625,854.9199829101562,766.7054443359375,682.3279418945312,471.7970886230469,272.91387939453125,135.7356414794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),10 Heatpump Ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.887179374694824,42.473846435546875,67.42256164550781,97.12409973144531,127.07691955566406,149.98666381835938,169.23487854003906,185.33128356933594,198.9148712158203,215.05435180664062,230.44000244140625,247.0246124267578,263.1856384277344,280.8107604980469,297.2366027832031,313.9745178222656,330.7696228027344,347.602783203125,364.3144836425781,381.0928955078125,397.8710632324219,414.6403503417969,431.40350341796875,448.1760559082031,464.9459533691406,481.7145080566406,498.48358154296875,515.25341796875,532.0226440429688,548.7919311523438,565.561279296875,582.3306884765625,599.0999755859375,615.8693237304688,632.6387329101562,649.4080810546875,666.1774291992188,682.94677734375,699.7161254882812,716.4854736328125,733.2548217773438,750.024169921875,766.7935180664062,783.5628662109375,800.3321533203125,817.1015014648438,833.870849609375,850.6401977539062,867.4095458984375,884.1788940429688,900.9482421875,917.7175903320312,934.4869384765625,951.2562866210938,968.025634765625,984.7949829101562,1001.5643310546875,1018.3336791992188,1035.10302734375,1051.8724365234375,1068.6417236328125,1085.4111328125,1102.180419921875,1118.9498291015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),11 Heatpump AirWater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.318382263183594,31.91529083251953,44.042728424072266,61.744361877441406,80.78323364257812,99.42107391357422,133.31683349609375,153.92507934570312,176.5297088623047,203.99371337890625,248.63755798339844,305.86383056640625,371.03839111328125,468.9552917480469,534.1876831054688,607.6068725585938,684.2703857421875,760.781982421875,834.1555786132812,909.4666748046875,984.8271484375,1059.806884765625,1134.6790771484375,1209.81787109375,1284.873291015625,1359.883544921875,1434.9183349609375,1509.9727783203125,1585.0081787109375,1660.044189453125,1735.085205078125,1810.125732421875,1885.1640625,1960.203369140625,2035.2431640625,2110.282470703125,2185.32177734375,2260.361083984375,2335.400634765625,2410.43994140625,2485.479248046875,2560.518798828125,2635.55810546875,2710.597412109375,2785.63671875,2860.67626953125,2935.715576171875,3010.7548828125,3085.79443359375,3160.833740234375,3235.873046875,3310.91259765625,3385.951904296875,3460.9912109375,3536.03076171875,3611.070068359375,3686.109375,3761.14892578125,3836.188232421875,3911.2275390625,3986.266845703125,4061.306396484375,4136.345703125,4211.38525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),12 Heatpump AirAir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77066707611084,33.021331787109375,82.8239974975586,113.7760009765625,155.5226593017578,215.21600341796875,269.482666015625,314.23468017578125,376.7279968261719,433.78399658203125,528.4613037109375,633.7626953125,764.037353515625,891.2269287109375,1006.2731323242188,1127.5819091796875,1250.5693359375,1371.51123046875,1491.997802734375,1613.53564453125,1734.869140625,1855.931640625,1977.102783203125,2098.36328125,2219.55224609375,2340.732177734375,2461.937255859375,2583.140869140625,2704.3349609375,2825.5322265625,2946.732177734375,3067.93017578125,3189.1279296875,3310.326171875,3431.524658203125,3552.72265625,3673.9208984375,3795.119140625,3916.3173828125,4037.515380859375,4158.7138671875,4279.91162109375,4401.10986328125,4522.30810546875,4643.50634765625,4764.70458984375,4885.90283203125,5007.10107421875,5128.29931640625,5249.49755859375,5370.69580078125,5491.89404296875,5613.091796875,5734.2900390625,5855.48828125,5976.6865234375,6097.884765625,6219.0830078125,6340.28125,6461.4794921875,6582.677734375,6703.8759765625,6825.07373046875,6946.27197265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Denmark (DK),13 Solar Thermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,681.0,684.0,701.0,779.0,785.0,774.0,800.4000244140625,819.780029296875,829.4760131835938,842.94921875,859.6466674804688,873.8128662109375,887.6365356445312,902.35498046875,917.03515625,931.3670654296875,945.8177490234375,960.355224609375,974.83349609375,989.2919921875,1003.778564453125,1018.264404296875,1032.74072265625,1047.219482421875,1061.701171875,1076.18115234375,1090.6605224609375,1105.1407470703125,1119.620849609375,1134.100830078125,1148.580810546875,1163.060791015625,1177.540771484375,1192.020751953125,1206.5008544921875,1220.9808349609375,1235.4608154296875,1249.9407958984375,1264.4207763671875,1278.9007568359375,1293.380859375,1307.86083984375,1322.3408203125,1336.82080078125,1351.30078125,1365.78076171875,1380.2607421875,1394.7408447265625,1409.2208251953125,1423.7008056640625,1438.1807861328125,1452.6607666015625,1467.1407470703125,1481.620849609375,1496.100830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Germany (DE),1 Oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140970.5625,161104.015625,142130.25,139590.375,123556.3984375,122401.1640625,124576.9453125,74856.6640625,109516.78125,93713.75,94079.6484375,78466.2421875,84341.796875,91282.2734375,76799.8046875,74146.65625,69937.9453125,71121.5859375,60921.34765625,72242.609375,74367.0546875,75364.9765625,77558.2265625,81197.8359375,83308.0,85679.4765625,88317.3515625,90917.34375,93362.1796875,95896.8046875,98444.75,100968.171875,103486.6015625,106018.6171875,108547.171875,111072.6953125,113599.65625,116127.6796875,118654.734375,121181.75,123709.0703125,126236.359375,128763.5234375,131290.75,133817.984375,136345.21875,138872.421875,141399.65625,143926.890625,146454.109375,148981.328125,151508.5625,154035.78125,156563.0,159090.234375,161617.453125,164144.6875,166671.90625,169199.125,171726.359375,174253.578125,176780.8125,179308.03125,181835.25,184362.484375,186889.703125,189416.921875,191944.15625,194471.375,196998.609375,199525.828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Germany (DE),2 Oil condensing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.791015625,3744.267333984375,3644.010498046875,3949.200927734375,3858.526611328125,4220.86376953125,4745.556640625,3151.423095703125,5097.98095703125,4826.14697265625,5363.37060546875,4955.24755859375,5904.6669921875,7090.509765625,6625.24169921875,7111.251953125,7282.57568359375,8001.1787109375,7047.50244140625,8588.625,9081.1015625,9499.55078125,10002.5849609375,10684.6943359375,11196.056640625,11737.5615234375,12304.5107421875,12870.18359375,13418.1259765625,13975.802734375,14534.8125,15091.4345703125,15647.353515625,16204.76171875,16761.80859375,17318.5390625,17875.40625,18432.39453125,18989.28125,19546.16015625,20103.072265625,20659.982421875,21216.87890625,21773.78125,22330.685546875,22887.587890625,23444.490234375,24001.392578125,24558.294921875,25115.19921875,25672.1015625,26229.00390625,26785.90625,27342.80859375,27899.7109375,28456.61328125,29013.517578125,29570.419921875,30127.322265625,30684.224609375,31241.126953125,31798.029296875,32354.931640625,32911.8359375,33468.73828125,34025.640625,34582.54296875,35139.4453125,35696.34765625,36253.25,36810.15234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Germany (DE),3 Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242340.71875,260426.359375,252643.171875,260374.28125,250113.25,239227.8125,232906.6875,213875.5,221483.90625,214760.09375,230361.625,191963.484375,202063.59375,206480.078125,161046.21875,170672.921875,179652.3125,158118.703125,152310.765625,146101.453125,137218.921875,127530.5078125,119903.6875,111565.1796875,102926.40625,94471.3671875,86161.8125,77704.0546875,69255.375,60844.4375,52428.40625,43995.76171875,35571.40625,27149.744140625,18725.10546875,10299.8447265625,1876.0308837890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Germany (DE),4 Gas condensing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17687.080078125,21106.990234375,22762.3984375,26109.078125,27950.658203125,29838.875,32479.4375,33410.62890625,38843.890625,42392.70703125,51330.06640625,48447.640625,57989.19921875,67694.9453125,60651.02734375,74324.328125,91908.828125,94545.203125,102119.8203125,109737.4609375,115439.4375,121664.7890625,128420.6640625,134873.5625,141198.90625,147671.6875,154150.890625,160576.734375,167012.578125,173465.8125,179910.8125,186351.703125,192796.515625,199241.890625,205685.671875,212129.671875,218574.1875,225018.5,231462.65625,237906.9375,244351.25,250795.5,257239.765625,263684.03125,270128.3125,276572.5625,283016.84375,289461.125,295905.375,302349.65625,308793.9375,315238.1875,321682.46875,328126.71875,334571.0,341015.28125,347459.53125,353903.8125,360348.09375,366792.34375,373236.625,379680.875,386125.15625,392569.4375,399013.6875,405457.96875,411902.25,418346.5,424790.78125,431235.03125,437679.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Germany (DE),5 Wood stove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27640.869140625,32582.779296875,31907.931640625,33226.23828125,31655.08203125,31677.751953125,33292.50390625,32274.12890625,38138.5078125,41683.63671875,55215.4765625,42381.15625,40311.2734375,43893.0234375,36640.5859375,39983.44140625,43828.50390625,41927.76953125,42192.82421875,46862.703125,44674.2421875,45336.88671875,46266.8515625,46929.07421875,47101.609375,47746.30078125,48311.65625,48802.34375,49298.0,49842.8828125,50360.8359375,50874.72265625,51395.484375,51918.1640625,52436.6875,52956.19921875,53476.6171875,53996.64453125,54516.3359375,55036.30859375,55556.3046875,56076.20703125,56596.1171875,57116.0625,57635.9921875,58155.91796875,58675.84765625,59195.77734375,59715.70703125,60235.63671875,60755.56640625,61275.49609375,61795.42578125,62315.35546875,62835.28515625,63355.2109375,63875.140625,64395.0703125,64915.0,65434.9296875,65954.859375,66474.7890625,66994.71875,67514.6484375,68034.578125,68554.5078125,69074.4375,69594.3671875,70114.296875,70634.2265625,71154.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Germany (DE),6 Wood boiler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.72119140625,635.0391235351562,621.8862915039062,647.5801391601562,616.958251953125,617.4000854492188,648.8716430664062,629.0234985351562,743.3203125,812.4150390625,1076.15087890625,826.0096435546875,785.6676025390625,855.4760131835938,714.1258544921875,779.2781372070312,854.218505859375,817.1731567382812,822.339111328125,913.3551635742188,870.7020263671875,883.6168823242188,901.741943359375,914.648681640625,918.0113525390625,930.576416015625,941.5952758789062,951.1587524414062,960.8191528320312,971.4389038085938,981.5338134765625,991.5494995117188,1001.6990966796875,1011.8861694335938,1021.9921875,1032.1175537109375,1042.2603759765625,1052.3958740234375,1062.5245361328125,1072.658935546875,1082.7935791015625,1092.926513671875,1103.0595703125,1113.193359375,1123.3267822265625,1133.4600830078125,1143.593505859375,1153.72705078125,1163.8604736328125,1173.993896484375,1184.1273193359375,1194.2607421875,1204.3941650390625,1214.527587890625,1224.6610107421875,1234.7945556640625,1244.927978515625,1255.0614013671875,1265.19482421875,1275.3282470703125,1285.461669921875,1295.5950927734375,1305.728515625,1315.8619384765625,1325.9954833984375,1336.12890625,1346.2623291015625,1356.395751953125,1366.5291748046875,1376.66259765625,1386.7960205078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Germany (DE),7 Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592.0107421875,9180.4560546875,8058.6767578125,6544.00830078125,5509.34033203125,5754.673828125,6759.11962890625,6808.8974609375,7648.009765625,6378.6748046875,9557.345703125,10318.2353515625,5440.0068359375,5059.56201171875,4284.44970703125,5086.228515625,4858.6728515625,3731.560302734375,3674.671142578125,2574.225341796875,2352.0029296875,1734.935546875,1203.34375,625.1492309570312,120.46806335449219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Germany (DE),8 District heating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23354.6953125,23491.583984375,23916.474609375,27772.478515625,29260.48046875,27313.8125,26890.701171875,27607.146484375,29164.48046875,31367.150390625,33672.9296875,29217.814453125,30357.37109375,32798.26171875,27260.478515625,30293.37109375,29630.259765625,32981.375,31861.373046875,33735.15234375,32485.373046875,33131.7734375,33224.25390625,33436.4921875,33450.6484375,33674.17578125,33805.296875,33945.2734375,34082.4921875,34235.97265625,34376.05078125,34519.26953125,34663.42578125,34807.9453125,34951.07421875,35094.94921875,35238.84765625,35382.6328125,35526.34765625,35670.171875,35813.96484375,35957.7421875,36101.5234375,36245.31640625,36389.10546875,36532.890625,36676.67578125,36820.46484375,36964.25,37108.03515625,37251.82421875,37395.609375,37539.3984375,37683.18359375,37826.97265625,37970.7578125,38114.546875,38258.33203125,38402.1171875,38545.90625,38689.69140625,38833.48046875,38977.265625,39121.0546875,39264.83984375,39408.625,39552.4140625,39696.19921875,39839.98828125,39983.7734375,40127.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
