RTI,T2TI,1 Carbon Costs ($/MWh),2 std ($/MWh),3 Investment ($/kW),4 std ($/MWh),5 Fuel ($/MWh),6 std ($/MWh),7 O&M ($/MWh),8 std ($/MWh),9 Lifetime (years),10 Lead Time (years),11 Decision Load Factor,12 Type (0;1;2;3),13 Efficiency (%),14 Resource (%),15 Emissions (tCO2/GWh),16 Learning exp,17 Discount Rate (%),18 Variable (0 or 1),19 Flexible (0 or 1),20 Baseload (0 or 1),21 Storage,22 Gamma,23 Value factor
62 Rest NorthAfrica (AN),4 Coal + CCS,0.0,0.0,3650.906005859375,1226.1109619140625,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.03999999910593033,1.0
62 Rest NorthAfrica (AN),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
62 Rest NorthAfrica (AN),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
62 Rest NorthAfrica (AN),7 CCGT,0.0,0.0,1046.133056640625,313.1090087890625,58.10900115966797,23.243999481201172,8.805999755859375,2.871000051498413,25.0,2.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.07500000298023224,0.0,1.0,0.0,0.0,-0.20000000298023224,1.149999976158142
62 Rest NorthAfrica (AN),8 CCGT + CCS,0.0,0.0,1972.5589599609375,505.625,64.10099792480469,25.639999389648438,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.07500000298023224,0.0,1.0,0.0,0.0,0.019999999552965164,1.149999976158142
62 Rest NorthAfrica (AN),9 OCGT,0.0,0.0,718.7670288085938,239.52200317382812,88.03099822998047,35.21200180053711,16.632999420166016,5.793000221252441,26.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.07500000298023224,0.0,1.0,0.0,0.0,0.0,1.149999976158142
62 Rest NorthAfrica (AN),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,94.67400360107422,37.869998931884766,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.07500000298023224,0.0,1.0,0.0,0.0,0.0,1.149999976158142
62 Rest NorthAfrica (AN),11 Biomass,0.0,0.0,2909.056884765625,899.8319702148438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
62 Rest NorthAfrica (AN),12 Biomass + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
62 Rest NorthAfrica (AN),13 Large Hydro,0.0,0.0,2657.52001953125,1063.008056640625,0.0,0.0,12.84000015258789,4.164999961853027,55.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.07500000298023224,0.0,1.0,0.0,0.0,0.14000000059604645,1.149999976158142
62 Rest NorthAfrica (AN),14 Pumped Hydro,0.0,0.0,2968.154052734375,1013.5230102539062,0.0,0.0,55.50699996948242,9.788000106811523,46.0,6.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.07500000298023224,0.0,0.0,0.0,1.0,0.05000000074505806,1.149999976158142
62 Rest NorthAfrica (AN),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
62 Rest NorthAfrica (AN),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
62 Rest NorthAfrica (AN),17 Onshore,0.0,0.0,1600.0,640.0,0.0,0.0,12.35099983215332,3.9790000915527344,25.0,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.08699999749660492,1.0,0.0,0.0,0.0,-0.14000000059604645,0.8500000238418579
62 Rest NorthAfrica (AN),18 Offshore,0.0,0.0,4179.51318359375,1348.4129638671875,0.0,0.0,18.0,7.199999809265137,26.0,3.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.07500000298023224,1.0,0.0,0.0,0.0,0.05999999865889549,0.8999999761581421
62 Rest NorthAfrica (AN),19 Solar PV,0.0,0.0,945.9550170898438,290.6839904785156,0.0,0.0,9.699999809265137,2.618000030517578,34.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.07900000363588333,1.0,0.0,0.0,0.0,-0.10000000149011612,0.8500000238418579
62 Rest NorthAfrica (AN),20 CSP,0.0,0.0,5467.11181640625,1640.134033203125,0.0,0.0,13.5,5.400000095367432,25.0,3.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.05900000035762787,0.0,0.0,1.0,0.0,0.029999999329447746,1.0
62 Rest NorthAfrica (AN),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.0
62 Rest NorthAfrica (AN),22 Lithium-ion,0.0,0.0,1017.989013671875,264.5199890136719,0.0,0.0,33.90399932861328,7.763000011444092,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.0
63 RestCentralAfrica(AC),1 Nuclear,0.0,0.0,6138.22314453125,1801.8609619140625,9.097999572753906,3.6389999389648438,24.667999267578125,8.605999946594238,48.0,9.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
63 RestCentralAfrica(AC),2 Oil,0.0,0.0,2084.0,833.5999755859375,61.292999267578125,24.517000198364258,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.07500000298023224,0.0,1.0,0.0,0.0,0.07000000029802322,1.0
63 RestCentralAfrica(AC),3 Coal,0.0,0.0,1979.9320068359375,662.2659912109375,19.316999435424805,7.7270002365112305,14.321000099182129,4.434000015258789,40.0,4.0,0.8500000238418579,1.0,0.4000000059604645,0.41682004928588867,760.0,-0.04394334927201271,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
63 RestCentralAfrica(AC),4 Coal + CCS,0.0,0.0,3650.906005859375,1226.1109619140625,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
63 RestCentralAfrica(AC),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
63 RestCentralAfrica(AC),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
63 RestCentralAfrica(AC),7 CCGT,0.0,0.0,1046.133056640625,313.1090087890625,58.10900115966797,23.243999481201172,8.805999755859375,2.871000051498413,25.0,2.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.07500000298023224,0.0,1.0,0.0,0.0,-0.5099999904632568,1.149999976158142
63 RestCentralAfrica(AC),8 CCGT + CCS,0.0,0.0,1972.5589599609375,505.625,64.10099792480469,25.639999389648438,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.07500000298023224,0.0,1.0,0.0,0.0,0.05999999865889549,1.149999976158142
63 RestCentralAfrica(AC),9 OCGT,0.0,0.0,718.7670288085938,239.52200317382812,88.03099822998047,35.21200180053711,16.632999420166016,5.793000221252441,26.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.07500000298023224,0.0,1.0,0.0,0.0,0.0,1.149999976158142
63 RestCentralAfrica(AC),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,94.67400360107422,37.869998931884766,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.07500000298023224,0.0,1.0,0.0,0.0,0.0,1.149999976158142
63 RestCentralAfrica(AC),11 Biomass,0.0,0.0,2909.056884765625,899.8319702148438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.03999999910593033,1.0
63 RestCentralAfrica(AC),12 Biomass + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,0.05999999865889549,1.0
63 RestCentralAfrica(AC),13 Large Hydro,0.0,0.0,2657.52001953125,1063.008056640625,0.0,0.0,12.84000015258789,4.164999961853027,55.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.07500000298023224,0.0,1.0,0.0,0.0,0.23000000417232513,1.149999976158142
63 RestCentralAfrica(AC),14 Pumped Hydro,0.0,0.0,2968.154052734375,1013.5230102539062,0.0,0.0,55.50699996948242,9.788000106811523,46.0,6.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.149999976158142
63 RestCentralAfrica(AC),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
63 RestCentralAfrica(AC),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
63 RestCentralAfrica(AC),17 Onshore,0.0,0.0,1628.2919921875,537.5789794921875,0.0,0.0,12.35099983215332,3.9790000915527344,25.0,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.07500000298023224,1.0,0.0,0.0,0.0,-0.20000000298023224,0.8500000238418579
63 RestCentralAfrica(AC),18 Offshore,0.0,0.0,4179.51318359375,1348.4129638671875,0.0,0.0,18.0,7.199999809265137,26.0,3.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.07500000298023224,1.0,0.0,0.0,0.0,0.029999999329447746,0.8999999761581421
63 RestCentralAfrica(AC),19 Solar PV,0.0,0.0,945.9550170898438,290.6839904785156,0.0,0.0,9.699999809265137,2.618000030517578,34.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.07500000298023224,1.0,0.0,0.0,0.0,-0.3499999940395355,0.8500000238418579
63 RestCentralAfrica(AC),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,22.256000518798828,8.70199966430664,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.07500000298023224,0.0,0.0,1.0,0.0,0.029999999329447746,1.0
63 RestCentralAfrica(AC),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.0
63 RestCentralAfrica(AC),22 Lithium-ion,0.0,0.0,1017.989013671875,264.5199890136719,0.0,0.0,33.90399932861328,7.763000011444092,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.0
64 Rest West Africa (AW),1 Nuclear,0.0,0.0,6138.22314453125,1801.8609619140625,9.097999572753906,3.6389999389648438,24.667999267578125,8.605999946594238,48.0,9.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
64 Rest West Africa (AW),2 Oil,0.0,0.0,2084.0,833.5999755859375,37.358001708984375,14.942999839782715,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.07500000298023224,0.0,1.0,0.0,0.0,-0.09000000357627869,1.0
64 Rest West Africa (AW),3 Coal,0.0,0.0,1979.9320068359375,662.2659912109375,19.316999435424805,7.7270002365112305,14.321000099182129,4.434000015258789,40.0,4.0,0.8500000238418579,1.0,0.4000000059604645,0.41682004928588867,760.0,-0.04394334927201271,0.07500000298023224,0.0,0.0,1.0,0.0,-0.11999999731779099,1.0
64 Rest West Africa (AW),4 Coal + CCS,0.0,0.0,3650.906005859375,1226.1109619140625,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
64 Rest West Africa (AW),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
64 Rest West Africa (AW),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
64 Rest West Africa (AW),7 CCGT,0.0,0.0,1718.0439453125,515.4130249023438,58.10900115966797,23.243999481201172,4.548999786376953,1.371999979019165,25.0,1.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.09300000220537186,0.0,1.0,0.0,0.0,-0.33000001311302185,1.149999976158142
64 Rest West Africa (AW),8 CCGT + CCS,0.0,0.0,1972.5589599609375,505.625,64.10099792480469,25.639999389648438,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.07500000298023224,0.0,1.0,0.0,0.0,0.07000000029802322,1.149999976158142
64 Rest West Africa (AW),9 OCGT,0.0,0.0,718.7670288085938,239.52200317382812,88.03099822998047,35.21200180053711,16.632999420166016,5.793000221252441,26.0,2.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.07500000298023224,0.0,1.0,0.0,0.0,0.0,1.149999976158142
64 Rest West Africa (AW),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,94.67400360107422,37.869998931884766,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.07500000298023224,0.0,1.0,0.0,0.0,0.0,1.149999976158142
64 Rest West Africa (AW),11 Biomass,0.0,0.0,2909.056884765625,899.8319702148438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.05000000074505806,1.0
64 Rest West Africa (AW),12 Biomass + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,0.019999999552965164,1.0
64 Rest West Africa (AW),13 Large Hydro,0.0,0.0,2657.52001953125,1063.008056640625,0.0,0.0,12.84000015258789,4.164999961853027,55.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.07500000298023224,0.0,1.0,0.0,0.0,0.4699999988079071,1.149999976158142
64 Rest West Africa (AW),14 Pumped Hydro,0.0,0.0,2968.154052734375,1013.5230102539062,0.0,0.0,55.50699996948242,9.788000106811523,46.0,6.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.149999976158142
64 Rest West Africa (AW),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
64 Rest West Africa (AW),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
64 Rest West Africa (AW),17 Onshore,0.0,0.0,1628.2919921875,537.5789794921875,0.0,0.0,12.35099983215332,3.9790000915527344,25.0,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.15000000596046448,1.0,0.0,0.0,0.0,-0.4300000071525574,0.8500000238418579
64 Rest West Africa (AW),18 Offshore,0.0,0.0,4179.51318359375,1348.4129638671875,0.0,0.0,18.0,7.199999809265137,26.0,3.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.07500000298023224,1.0,0.0,0.0,0.0,0.019999999552965164,0.8999999761581421
64 Rest West Africa (AW),19 Solar PV,0.0,0.0,961.8560180664062,50.624000549316406,0.0,0.0,7.7829999923706055,1.8589999675750732,34.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.08399999886751175,1.0,0.0,0.0,0.0,-0.20000000298023224,0.8500000238418579
64 Rest West Africa (AW),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,22.256000518798828,8.70199966430664,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.07500000298023224,0.0,0.0,1.0,0.0,-0.029999999329447746,1.0
64 Rest West Africa (AW),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.0
64 Rest West Africa (AW),22 Lithium-ion,0.0,0.0,1017.989013671875,264.5199890136719,0.0,0.0,33.90399932861328,7.763000011444092,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.0
65 Rest East Africa (AE),1 Nuclear,0.0,0.0,6138.22314453125,1801.8609619140625,9.097999572753906,3.6389999389648438,24.667999267578125,8.605999946594238,48.0,9.0,0.949999988079071,1.0,1.0,1.0,0.0,-0.08620103448629379,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
65 Rest East Africa (AE),2 Oil,0.0,0.0,2084.0,833.5999755859375,61.292999267578125,24.517000198364258,17.15999984741211,6.863999843597412,40.0,4.0,0.8500000238418579,1.0,0.44999998807907104,0.27261656522750854,751.8496704101562,-0.014499569311738014,0.07500000298023224,0.0,1.0,0.0,0.0,-0.07000000029802322,1.0
65 Rest East Africa (AE),3 Coal,0.0,0.0,2871.81103515625,861.5430297851562,19.316999435424805,7.7270002365112305,18.452999114990234,1.5809999704360962,40.0,5.0,0.8500000238418579,1.0,0.4000000059604645,0.41682004928588867,760.0,-0.04394334927201271,0.0860000029206276,0.0,0.0,1.0,0.0,0.10999999940395355,1.0
65 Rest East Africa (AE),4 Coal + CCS,0.0,0.0,3650.906005859375,1226.1109619140625,26.770999908447266,10.708000183105469,31.261999130249023,6.900000095367432,40.0,3.0,0.8500000238418579,1.0,0.3499999940395355,0.3671986162662506,76.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,-0.009999999776482582,1.0
65 Rest East Africa (AE),5 Waste,0.0,0.0,2190.72412109375,876.2899780273438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,40.0,4.0,0.8500000238418579,2.0,0.25,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
65 Rest East Africa (AE),6 Waste + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,40.0,4.0,0.8500000238418579,2.0,0.15000000596046448,0.27319732308387756,0.0,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
65 Rest East Africa (AE),7 CCGT,0.0,0.0,1046.133056640625,313.1090087890625,58.10900115966797,23.243999481201172,8.805999755859375,2.871000051498413,25.0,2.0,0.8500000238418579,1.0,0.5649999976158142,0.5132108330726624,370.0,-0.05889368802309036,0.07500000298023224,0.0,1.0,0.0,0.0,-0.33000001311302185,1.149999976158142
65 Rest East Africa (AE),8 CCGT + CCS,0.0,0.0,1972.5589599609375,505.625,64.10099792480469,25.639999389648438,17.172000885009766,4.793000221252441,30.0,3.0,0.8500000238418579,1.0,0.4480000138282776,0.42317384481430054,37.0,-0.07400058209896088,0.07500000298023224,0.0,1.0,0.0,0.0,0.009999999776482582,1.149999976158142
65 Rest East Africa (AE),9 OCGT,0.0,0.0,758.9829711914062,75.89800262451172,88.03099822998047,35.21200180053711,10.282999992370605,3.375999927520752,26.0,1.0,0.0,1.0,0.36000001430511475,0.4000000059604645,370.0,-0.05889368802309036,0.16200000047683716,0.0,1.0,0.0,0.0,0.0,1.149999976158142
65 Rest East Africa (AE),10 OCGT + CCS,0.0,0.0,1376.126953125,412.8380126953125,94.67400360107422,37.869998931884766,39.5369987487793,10.588000297546387,27.0,2.0,0.0,1.0,0.3240000009536743,0.36000001430511475,37.0,-0.07400058209896088,0.07500000298023224,0.0,1.0,0.0,0.0,0.0,1.149999976158142
65 Rest East Africa (AE),11 Biomass,0.0,0.0,2909.056884765625,899.8319702148438,76.2760009765625,30.510000228881836,20.54199981689453,7.083000183105469,25.0,2.0,0.8500000238418579,2.0,0.3199999928474426,0.31011587381362915,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,-0.029999999329447746,1.0
65 Rest East Africa (AE),12 Biomass + CCS,0.0,0.0,4676.52880859375,1416.0789794921875,122.04100036621094,48.816001892089844,32.867000579833984,11.333000183105469,25.0,2.0,0.8500000238418579,2.0,0.30000001192092896,0.27319732308387756,-980.7567749023438,-0.10469737648963928,0.07500000298023224,0.0,0.0,1.0,0.0,0.029999999329447746,1.0
65 Rest East Africa (AE),13 Large Hydro,0.0,0.0,2657.52001953125,1063.008056640625,0.0,0.0,12.84000015258789,4.164999961853027,55.0,5.0,0.4000000059604645,4.0,1.0,1.0,0.0,-0.02034044824540615,0.07500000298023224,0.0,1.0,0.0,0.0,0.09000000357627869,1.149999976158142
65 Rest East Africa (AE),14 Pumped Hydro,0.0,0.0,2968.154052734375,1013.5230102539062,0.0,0.0,55.50699996948242,9.788000106811523,46.0,6.0,0.0,5.0,0.75,0.75,0.0,-0.20000000298023224,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.149999976158142
65 Rest East Africa (AE),15 Geothermal,0.0,0.0,4221.46923828125,1279.739013671875,0.0,0.0,16.29599952697754,8.390999794006348,40.0,2.0,0.8500000238418579,3.0,1.0,1.0,0.0,-0.07400058209896088,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
65 Rest East Africa (AE),16 Marine,0.0,0.0,9443.0,3777.199951171875,0.0,0.0,60.0,20.0,25.0,2.0,0.0,3.0,1.0,1.0,0.0,-0.08399999886751175,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
65 Rest East Africa (AE),17 Onshore,0.0,0.0,2220.0,888.0,0.0,0.0,12.35099983215332,3.9790000915527344,25.0,1.0,0.26499998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.12300000339746475,1.0,0.0,0.0,0.0,0.20000000298023224,0.8500000238418579
65 Rest East Africa (AE),18 Offshore,0.0,0.0,4179.51318359375,1348.4129638671875,0.0,0.0,18.0,7.199999809265137,26.0,3.0,0.38999998569488525,0.0,1.0,1.0,0.0,-0.1940000057220459,0.07500000298023224,1.0,0.0,0.0,0.0,0.019999999552965164,0.8999999761581421
65 Rest East Africa (AE),19 Solar PV,0.0,0.0,1518.719970703125,455.6159973144531,0.0,0.0,16.163999557495117,2.2119998931884766,34.0,1.0,0.1599999964237213,0.0,1.0,1.0,0.0,-0.3190000057220459,0.12700000405311584,1.0,0.0,0.0,0.0,-0.5899999737739563,0.8500000238418579
65 Rest East Africa (AE),20 CSP,0.0,0.0,5875.84716796875,1982.386962890625,0.0,0.0,22.256000518798828,8.70199966430664,25.0,2.0,0.3199999928474426,0.0,0.20000000298023224,0.20000000298023224,0.0,-0.1940000057220459,0.07500000298023224,0.0,0.0,1.0,0.0,0.0,1.0
65 Rest East Africa (AE),21 Fuel cells / Turbine,0.0,0.0,1023.6279907226562,142.4810028076172,9999.0,0.0,9.060999870300293,3.075000047683716,27.0,3.0,0.8500000238418579,5.0,0.5699999928474426,0.7202959060668945,359.2953186035156,-0.07100000232458115,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.0
65 Rest East Africa (AE),22 Lithium-ion,0.0,0.0,1017.989013671875,264.5199890136719,0.0,0.0,33.90399932861328,7.763000011444092,18.0,1.0,0.0,5.0,0.9169999957084656,1.0,0.0,-0.1679999977350235,0.07500000298023224,0.0,0.0,0.0,1.0,0.0,1.0
