RTI,DPTI,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
70 UAE (UA),3 Male 20-24,282.297,297.522,313.528,413.123,508.753,580.659,609.992,590.97,602.414,585.538,539.254,479.46,422.185,456.804,496.134,518.579,514.301,487.25,509.487,529.078,531.242,513.949,484.215,504.713,529.408,541.542,534.556,512.107,533.356,554.628,561.509,549.7,523.658,535.834,546.986,544.997,527.477,499.423,504.611,512.618,511.498,496.914,471.862,473.321,476.592,472.048,457.036,434.729,413.51075941720126,393.32813811314753,374.1305896117385,355.8700345078319,338.5007400545149,321.9792056274762,306.2640537796303,291.31592661314403,277.09738720933467,263.57282586957444,250.7083709323865,238.4718039433774,226.83247896555304,215.7612458279345,205.23037712025337,195.21349875088745,185.6855238941233,176.62259016131833,168.00199983861168,159.8021630415105,152.00254364398606,144.58360784666067,137.52677525527736,130.81437234692993,124.42958820751208,118.35643242953184,112.57969506484817,107.0849085320333,101.85831138295954,96.88681383786532,92.1579650025848,87.65992168583806,83.381418738486,79.31174084046613,75.44069566475069,71.75858835111764,68.25619722580501,64.92475070623973,61.75590533299979,58.74172487399168,55.874660448510674,53.14753162140531,50.55350841999735,48.08609422871946,45.73910951863088,43.50667637106241,41.38320375663096,39.363373532755446,37.442127124605584,35.614652856126554
70 UAE (UA),4 Male 25-29,422.404,489.553,573.802,677.225,802.676,934.881,1046.779,1111.549,1113.172,1101.145,1088.039,1080.972,1075.635,1029.396,1008.258,1014.906,1045.277,1082.433,1041.613,1021.945,1023.207,1041.394,1063.925,1011.748,981.303,973.152,984.129,1002.222,960.036,938.886,938.619,955.206,977.201,939.701,921.257,921.113,935.005,952.085,909.132,880.097,866.05,865.958,872.021,827.293,797.976,784.201,783.577,788.575,793.6048794502648,798.6668416920004,803.7610913634132,808.8878344079824,814.0472780827854,819.2396309668769,824.4651029697209,829.7239053396765,835.0162506725383,840.3423529201302,845.702427398956,851.0966907989027,856.5253611920012,861.9886580412422,867.4868022094479,873.0200159682015,878.5885230068322,884.1925484414586,889.8323188240892,895.5080621517811,901.2200078758576,906.9683869111836,912.7534316455008,918.5753759488232,924.4344551828898,930.3309062106816,936.2649674059963,942.2368786630844,948.2468814063478,954.2952186001004,960.3821347583888,966.5078759548796,972.6726898328042,978.8768256149727,985.1205341138487,991.4040677416876,997.727680520742,1004.0916280935304,1010.496167733172,1016.941558353788,1023.428060520968,1029.9559364623035,1036.52545007799,1043.1368669514943,1049.7904543602922,1056.486481286673,1063.2252184286142,1070.006938210724,1076.8319147952552,1083.7004240931883
70 UAE (UA),5 Male 30-34,409.686,479.692,580.052,699.802,854.43,1021.833,1172.311,1285.197,1290.918,1274.361,1255.256,1250.69,1270.149,1217.899,1199.219,1217.008,1261.798,1321.938,1272.324,1235.52,1226.153,1248.277,1295.812,1238.871,1196.984,1180.755,1191.076,1221.573,1164.897,1119.48,1097.631,1103.83,1134.437,1084.414,1050.524,1041.678,1058.263,1094.468,1054.927,1026.023,1015.728,1024.887,1048.864,1003.706,964.517,940.492,935.714,948.394,961.2458285715504,974.2718141892576,987.4743168812336,1000.8557286566842,1014.4184739392882,1028.165010006452,1042.097827434514,1056.2194505499845,1070.532437886899,1085.0393826503691,1099.742913186416,1114.6456934581695,1129.7504235285217,1145.059840049319,1160.5767167571862,1176.303864976066,1192.244134126572,1208.4004122422405,1224.7756264927823,1241.372743714421,1258.1947709474202,1275.2447559808954,1292.5257879050064,1310.0409976706349,1327.793558656645,1345.7866872448312,1364.0236434026576,1382.5077312738931,1401.242299777253,1420.2307432131483,1439.476501878662,1458.983062690856,1478.7539598185251,1498.7927753225133,1519.1031398047048,1539.6887330658117,1560.553284772075,1581.700575130998,1603.1344355762417,1624.8587494617948,1646.8774527655555,1669.1945348024462,1691.81403894719,1714.740063366885,1737.9767617635014,1761.5283441264469,1785.3990774953213,1809.593286733016,1834.1153553092845,1858.969726094932
70 UAE (UA),6 Male 35-39,330.594,377.105,453.067,536.525,659.844,811.529,967.853,1105.004,1142.719,1137.989,1105.263,1070.384,1056.275,1024.833,999.57,978.681,964.371,966.919,964.308,962.151,957.914,952.683,957.094,955.67,948.639,936.338,921.929,915.485,908.018,893.942,875.365,856.778,848.026,837.234,820.699,801.252,784.285,779.561,779.488,777.301,773.595,770.1,773.453,778.176,777.393,772.139,764.787,761.806,758.8366193933737,755.8788128898483,752.9325353756847,749.9977419129887,747.0743877390257,744.1624282655383,741.2618190780657,738.3725159352668,735.494474768245,732.6276516798763,729.7720029441397,726.9274850054501,724.0940544779943,721.2716681450689,718.4602829584214,715.6598560375936,712.8703446692673,710.0917063066131,707.3238985686414,704.566879239556,701.8206062681099,699.0850377669647,696.3601320120506,693.645847441931,690.942142657168,688.2489764196913,685.5663076521689,682.8940954373808,680.2322990175948,677.5808777939449,674.939791325812,672.3089993302075,669.6884616811582,667.0781384090947,664.4779897002416,661.8879758960103,659.3080574923944,656.7381951393666,654.178349640279,651.6284819512649,649.0885531806438,646.5585245883275,644.0383575852297,641.5280137326774,639.0274547418245,636.5366424730677,634.0555389354649,631.584106286156,629.1223068297853,626.6701030179266
70 UAE (UA),7 Male 40-44,247.921,279.04,329.939,379.057,448.881,533.196,625.21,719.31,764.718,791.024,802.121,803.474,800.695,795.648,777.042,747.877,713.259,677.914,671.48,653.345,624.963,592.196,561.464,572.276,576.992,571.56,554.648,529.651,541.719,542.09,529.296,505.743,476.976,488.729,490.579,480.525,459.618,432.424,444.615,446.952,438.813,423.056,404.847,425.402,440.33,447.332,446.152,439.562,433.06933924761074,426.672579969065,420.37030562759367,414.1611206097392,408.04364991630246,402.0165388578551,396.07845275474847,390.2280766415544,384.4641149758714,378.7852913514318,373.1903482154469,367.6780465901269,362.247165798314,356.8965031931685,351.62487389184747,346.43111051311723,341.3140629188412,336.2725979592867,331.3055992221933,326.4119667855478,321.590616974011,316.8404821189421,312.1605103219675,307.54966522204245,303.00692576595293,298.53128598220746,294.1217547582687,289.7773556210756,285.4971265208074,281.28011961784136,277.1254010728577,273.0320508400444,268.9991624633569,265.025842875787,261.11121220159663,257.25440356147294,253.4545628805614,249.7108486993343,246.02243198725287,242.38849595918185,238.8082358945157,235.2808589589762,231.8055840290429,228.38164151897604,225.0082732103951,221.68473208437425,218.410282156018,215.18419831148043,212.00576614739148,208.8742818126552
70 UAE (UA),8 Male 44-49,150.755,166.646,192.742,222.359,268.429,326.229,387.431,444.835,479.611,490.174,483.042,471.379,464.937,486.92,512.652,535.323,544.608,534.173,541.001,532.883,513.804,487.68,454.549,449.977,436.918,416.74,391.697,361.622,358.554,353.164,343.437,327.176,302.055,305.511,304.262,296.996,283.033,261.045,266.808,268.707,265.239,255.261,237.378,244.052,246.401,244.422,239.198,230.648,222.40361501350344,214.4539210011561,206.78838439733883,199.39684815290013,192.2695182767837,185.39695085871796,178.77003955577212,172.38000352619892,166.2183757945749,160.27699203282268,154.54797974224903,149.0237478222655,143.69697651196873,138.56060769125398,133.60783552860957,128.83209746320097,124.22706550929516,119.7866378715036,115.50493085973363,111.3762710931356,107.39518798271534,103.55640648265177,99.85484010071433,96.28558415851955,92.84390929269571,89.52525518834474,86.3252245364984,83.23957720756145,80.26422463302217,77.39522438798527,74.62877496734934,71.9612107487069,69.38899713529274,66.90872587254493,64.51711053207279,62.21098215704784,59.9872850632479,57.843072790190575,55.77550419699111,53.78183969777175,51.8594376316343,50.00575076238593,48.218322903380425,46.494785663002574,44.83285530648341,43.23032972988816,41.68508554226726,40.19507525210437,38.7583245543331,37.37292971432797
70 UAE (UA),9 Male 50-54,80.119,88.867,102.722,113.451,131.677,156.187,185.035,216.19,251.302,279.616,298.597,308.324,310.276,321.232,327.0,329.788,332.536,335.612,363.33,392.568,417.203,430.352,428.774,439.915,443.766,440.751,430.766,412.432,396.31,375.362,351.748,327.669,302.734,288.327,277.414,268.883,259.804,246.566,240.291,234.095,227.931,220.965,211.029,207.768,204.955,202.399,198.998,192.677,186.5567811184032,180.63096571599,174.8933787337551,169.33804125812185,163.95916429055137,158.75114271505527,153.70854945732472,148.82612982939003,144.09879605391703,139.52162196243466,135.0898378619686,130.79882556473194,126.64411357569354,122.62137243300891,118.72641019645856,114.95516807919202,111.30371621822574,107.76824957928768,104.3450839917407,101.03065230945349,97.82150069361788,94.71428501363944,91.7057673623504,88.79281268191437,85.9723854969056,83.24154675115975,80.59745074509901,78.03734217034065,75.55855323849853,73.15850090118587,70.83468415832218,68.58468145193946,66.40614814277201,64.29681406700011,62.25448117060164,60.277021218846514,58.36237357854699,56.50854307075299,54.71359789165459,52.9756675995253,51.2929411656084,49.66366508691512,48.08614155896817,46.55872670658657,45.07982887086796,43.64790695058357,42.26146879625721,40.91906965525509,39.61931066626593,38.360837401602645
70 UAE (UA),10 Male 55-59,41.729,47.146,54.758,59.434,65.856,73.032,80.701,89.35,103.189,117.948,133.869,150.566,166.958,187.803,209.379,229.702,245.738,255.272,270.411,281.988,292.694,305.739,321.309,346.916,375.975,404.144,425.827,437.843,440.924,438.212,430.219,417.773,401.283,381.251,358.395,334.493,311.97,292.111,275.88,263.861,254.826,246.584,237.579,229.208,221.696,214.984,208.947,203.295,197.79588615773372,192.44552291459783,187.2398865785255,182.17506229800543,177.24724111795342,172.45271711522224,167.7878846115958,163.24923546217158,158.83335641709223,154.53692655464192,150.35671478377736,146.28957741421516,142.3324557922481,138.48237400051244,134.7364366199762,131.09182655246568,127.54580290209238,124.09569891398706,120.73891996879108,117.47294163139632,114.29530775246693,111.20362862131424,108.1955791687369,105.26889721847336,102.42138178595306,99.65089142306574,96.95534260770502,94.33270817687443,91.78101580217796,89.29834650654836,86.88283322109788,84.53265938100611,82.24605755938889,80.02130813812094,77.85673801461274,75.75071934356889,73.70166831278185,71.70804395204037,69.76834697425683,67.881118647942,66.04493970017931,64.2584292492735,62.520243766271136,60.82907606457182,59.18365431687043,57.58274109869093,56.0251324577925,54.50965700874827,53.03517505201548,51.60057771683481
70 UAE (UA),11 Male 60-64,17.183,20.33,24.528,28.109,32.963,38.238,42.656,45.36,48.586,49.438,49.281,50.594,55.313,66.714,82.647,102.424,123.615,143.69,165.645,187.922,209.86,230.358,248.742,267.114,284.277,302.004,322.348,345.489,363.161,382.25,400.605,414.957,423.403,424.771,421.177,413.135,401.346,386.422,367.39,345.255,321.982,300.342,282.094,266.456,254.512,245.395,237.537,230.031,222.7621842534005,215.7230579067428,208.90636293859885,202.30507067584767,195.9123745464324,189.7216830611248,183.72661301706088,177.92098291604057,172.29880659080365,166.85428703271134,161.58181041446858,156.47594030172402,151.53141204757944,146.74312736422849,142.10614906612795,137.615695979281,133.26713801138342,129.0559913777497,124.9779139780966,121.0287009194169,117.2042801803272,113.50070841241929,109.91416687428575,106.44095749402756,103.07749905618346,99.82032350914989,96.66607238928356,93.61149335800016,90.65343684829786,87.78885281724868,85.01478760110857,82.32838086980387,79.7268626776538,77.20755060728804,74.76784700381445,72.40523629638516,70.11728240439919,67.90162622566736,65.75598320394921,63.6781409733542,61.66595707717803,59.71735675882214,57.83033082251865,56.00293356165474,54.233280752560646,52.51954771169239,50.859967414206245,49.25282867198489,47.69647436923659,46.18929975384828
70 UAE (UA),12 Male OAPs,20.730999999999995,22.171000000000006,24.945000000000004,26.532000000000007,29.510999999999992,33.21399999999999,36.835,39.782,45.858,51.00300000000001,54.797,57.206,58.52200000000001,62.03800000000001,65.313,68.98,74.48900000000002,83.08500000000001,98.287,117.447,140.32899999999998,166.87500000000003,197.346,231.91700000000003,271.67099999999994,315.96900000000005,363.672,414.269,463.997,513.9119999999999,564.7439999999999,618.146,675.164,732.4090000000001,791.922,852.1409999999998,910.901,966.829,1015.931,1062.0199999999998,1104.009,1140.5700000000002,1171.074,1190.587,1203.823,1212.324,1218.3960000000002,1223.7100000000005,1229.0471768620384,1234.407631671349,1239.7914659540463,1245.1987816790488,1250.629681260008,1256.084267557251,1261.5626438797267,1267.0649139869631,1272.5911820910335,1278.1415528585276,1283.7161314125365,1289.3150233346423,1294.9383346669188,1300.5861719139386,1306.2586420447917,1311.95585249511,1317.6779111691037,1323.4249264416032,1329.197007160114,1334.994262646876,1340.816802700935,1346.664737600223,1352.5381781036451,1358.437235453179,1364.362021375981,1370.312648086502,1376.2892282886132,1382.2918751777408,1388.3207024430096,1394.3758242693962,1400.4573553398918,1406.5654108376743,1412.7001064482895,1418.8615583618434,1425.0498832752007,1431.265198394197,1437.5076214358571,1443.7772706306264,1450.0742647246082,1456.398722981814,1462.750765186422,1469.130511645045,1475.5380831890109,1481.973601176649,1488.4371874955905,1494.9289645650747,1501.449055338271,1507.997583304603,1514.5746724920928,1521.180447469705
70 UAE (UA),13 Female Children,381.824,389.202,406.384,426.228,453.52,486.361,519.969,549.546,575.998,596.729,613.8910000000001,629.226,642.811,666.188,683.74,697.316,708.4350000000001,717.7139999999999,728.6890000000001,738.2860000000001,745.971,750.612,751.741,756.356,755.633,751.779,747.489,744.011,742.282,740.806,739.693,738.083,735.447,735.0360000000001,733.241,730.929,729.02,727.914,729.3230000000001,730.8969999999999,733.015,735.6410000000001,738.6120000000001,743.95,748.878,753.985,759.675,766.0129999999999,772.4038781965971,778.8480757547767,785.3460375201814,791.8982120498197,798.5050516430297,805.1670123727016,811.8845541167609,818.6581405899133,825.4882393756558,832.3753219585536,839.3198637567875,846.3223441549717,853.383246537246,860.5030583206443,867.6822709887409,874.9213801255779,882.2208854498757,889.5812908495286,897.0031044163886,904.4868384813389,912.0330096496604,919.642138836694,927.3147513037976,935.0513766946076,942.8525490715982,950.71880695295,958.650693349722,966.6487558033376,974.7135464233812,982.84562192571,991.045543670884,999.313877702919,1007.6511947883585,1016.0580704556749,1024.535085034999,1033.0828236981797,1041.701876499179,1050.3928384148032,1059.156309385775,1067.9928943581476,1076.9032033250635,1085.8878513688644,1094.947458703548,1104.0826507175846,1113.294058017085,1122.582316469334,1131.9480672466832,1141.391956870811,1150.9146372573546,1160.5167657609084
70 UAE (UA),14 Female 15-19,121.199,124.551,126.943,142.017,153.448,159.841,161.081,159.144,167.131,171.615,171.81,167.752,161.208,170.07,177.273,182.596,186.21,188.927,201.156,212.591,222.874,231.356,237.858,250.718,261.307,269.003,273.178,273.917,278.446,279.046,276.533,272.466,268.195,270.235,271.841,272.497,271.45,268.593,269.729,269.236,267.184,263.904,259.924,259.931,259.245,257.839,255.781,253.396,251.0332386533792,248.6925085984169,246.37360440691236,244.076322566156,241.8004614610689,239.54582135650816,237.3122043797379,235.0994145030634,232.9072575266273,230.73554106136592,228.5840745121251,226.4526690609328,224.34113765042795,222.24929496744411,220.1769574267458,218.1239431549164,216.09007197439675,214.0751653876724,212.07904656160784,210.1015403119277,208.1424730878416,206.20167295681344,204.27896958947176,202.37419424466157,200.48717975463475,198.6177605103796,196.7657724470861,194.93105302974735,193.1134412388952,191.3127775564685,189.5289039518137,187.76166386781568,186.0109022071577,184.2764653187098,182.55820098404405,180.8559584040754,179.16958818582725,177.49894232932027,175.84387421458368,174.2042385887874,172.57989155349443,170.97069055203187,169.3764943569798,167.79716305777694,166.23255804844158,164.68254201540728,163.1469789254719,161.625734013859,160.11867377239045,158.62566593776958
70 UAE (UA),15 Female 20-24,133.163,143.568,153.673,176.593,198.938,217.309,229.428,234.572,245.207,250.712,249.941,243.828,233.925,235.389,236.143,235.431,232.85,228.503,233.067,237.483,241.043,243.525,245.11,254.683,265.62,276.609,285.887,292.3,303.066,312.522,319.619,323.36,323.229,325.757,325.428,322.639,318.436,313.564,313.044,313.216,313.148,311.627,307.968,306.514,304.409,301.465,297.732,293.307,288.94776594051024,284.6533203844841,280.42270042189574,276.2549574538341,272.1491569798064,268.1043783882016,264.11971474986973,260.19427261476767,256.32717181162803,252.5175452506051,248.76453872885415,245.06731073900025,241.42503228045328,237.83688667352817,234.30206937632676,230.81978780434164,227.38926115274143,224.00972022129676,220.6804072419084,217.4005757086991,214.16949021063036,210.98642626660663,207.85067016303108,204.7615187937747,201.7182795025246,198.72026992747493,195.76681784832624,192.85726103555885,189.9909471019462,187.1672333562752,184.38548665924048,181.6450832814808,178.94540876372463,176.28585777901523,173.6658339969825,171.08474995013276,168.5420269021253,166.03709471800693,163.5693917363751,161.13836464344092,158.74346834896386,156.38416586403048,154.0599281806496,151.77023415313695,149.51457038126276,147.29243109513595,145.1033180417994,142.94674037351055,140.82221453768236,138.72926416846016
