RTI,FTTI,1 Purchase cost (USD/veh),2 Std of purchase cost,3 fuel cost (USD/km),4 std fuel cost,5 O&M costs (USD/km),6 std O&M,7 Discount rate,8 Lifetime (y),9 Energy use (MJ/vkm),10 Loads (t or passengers/veh),11 Gamma,12 CO2 emissions (gCO2/km),13 Learning exponent,14 Turnover rate (1/y),15 Average mileage (km/y),16 Battery capacity (kWh),17 Battery cost ($/kWh)
3 Germany (DE),Adv petrol HDT,180932.796875,54279.83984375,0.40043970942497253,0.10010992735624313,0.20019479095935822,0.060058433562517166,0.0949999988079071,12.0,8.271769523620605,18.709999084472656,0.0,563.376220703125,-0.07400000095367432,0.25,53127.0,0.0,0.0
3 Germany (DE),Adv petrol Bus,209000.0,62700.0,0.6317943334579468,0.1579485833644867,0.25,0.07500000298023224,0.0949999988079071,15.0,13.050796508789062,19.93000030517578,0.0,910.7329711914062,-0.07400000095367432,0.20000000298023224,41932.0,0.0,0.0
3 Germany (DE),Diesel TWV,9999.0,9999.0,0.02229785919189453,0.005574464797973633,9999.0,9999.0,0.0949999988079071,7.0,0.5534936785697937,9999.0,0.0,41.78538513183594,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
3 Germany (DE),Diesel LCV,54106.69921875,13526.6748046875,0.13562119007110596,0.03390529751777649,0.11903473734855652,0.035710420459508896,0.0949999988079071,12.0,3.366487979888916,0.6000000238418579,-0.15000000596046448,220.86395263671875,-0.07400000095367432,0.25,22720.0,0.0,0.0
3 Germany (DE),Diesel MDT,84406.453125,21101.61328125,0.36237800121307373,0.09059450030326843,0.17065252363681793,0.05119575932621956,0.0949999988079071,12.0,8.995210647583008,6.639999866485596,0.7599999904632568,598.2098388671875,-0.07400000095367432,0.25,29379.0,0.0,0.0
3 Germany (DE),Diesel HDT,164484.359375,49345.30859375,0.4629162549972534,0.11572906374931335,0.20019479095935822,0.060058433562517166,0.0949999988079071,12.0,11.490843772888184,18.709999084472656,0.5799999833106995,760.62841796875,-0.07400000095367432,0.25,53127.0,0.0,0.0
3 Germany (DE),Diesel Bus,190000.0,57000.0,0.7393796443939209,0.18484491109848022,0.25,0.07500000298023224,0.0949999988079071,15.0,18.353418350219727,19.93000030517578,-0.019999999552965164,1225.513427734375,-0.07400000095367432,0.20000000298023224,41932.0,0.0,0.0
3 Germany (DE),Adv diesel TWV,10998.900390625,10998.900390625,0.0167233943939209,0.004180848598480225,9999.0,9999.0,0.0949999988079071,7.0,0.4151202440261841,9999.0,0.0,31.339038848876953,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
3 Germany (DE),Adv diesel LCV,59517.3671875,14879.341796875,0.10171589255332947,0.025428973138332367,0.11903473734855652,0.035710420459508896,0.0949999988079071,12.0,2.5248658657073975,0.6000000238418579,0.0,165.64796447753906,-0.07400000095367432,0.25,22720.0,0.0,0.0
3 Germany (DE),Adv diesel MDT,92847.09375,23211.7734375,0.2717835009098053,0.06794587522745132,0.17065252363681793,0.05119575932621956,0.0949999988079071,12.0,6.746407985687256,6.639999866485596,0.0,448.65740966796875,-0.07400000095367432,0.25,29379.0,0.0,0.0
3 Germany (DE),Adv diesel HDT,180932.796875,54279.83984375,0.34718719124794006,0.08679679781198502,0.20019479095935822,0.060058433562517166,0.0949999988079071,12.0,8.618133544921875,18.709999084472656,0.0,570.4713134765625,-0.07400000095367432,0.25,53127.0,0.0,0.0
3 Germany (DE),Adv diesel Bus,209000.0,62700.0,0.5545347332954407,0.13863368332386017,0.25,0.07500000298023224,0.0949999988079071,15.0,13.765064239501953,19.93000030517578,0.0,919.1351318359375,-0.07400000095367432,0.20000000298023224,41932.0,0.0,0.0
3 Germany (DE),CNG/LPG TWV,9999.0,9999.0,0.01570632867515087,0.003926582168787718,9999.0,9999.0,0.0949999988079071,7.0,0.38204583525657654,9999.0,0.0,47.107852935791016,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
3 Germany (DE),CNG/LPG LCV,54106.69921875,13526.6748046875,0.14062902331352234,0.035157255828380585,0.11903473734855652,0.035710420459508896,0.0949999988079071,12.0,3.420706033706665,0.6000000238418579,-0.30000001192092896,202.48583984375,-0.07400000095367432,0.25,22720.0,0.0,0.0
3 Germany (DE),CNG/LPG MDT,84406.453125,21101.61328125,0.4314180314540863,0.10785450786352158,0.17065252363681793,0.05119575932621956,0.0949999988079071,12.0,10.493952751159668,6.639999866485596,0.5600000023841858,624.1369018554688,-0.07400000095367432,0.25,29379.0,0.0,0.0
3 Germany (DE),CNG/LPG HDT,164484.359375,49345.30859375,0.5068538784980774,0.12671346962451935,0.20019479095935822,0.060058433562517166,0.0949999988079071,12.0,12.328877449035645,18.709999084472656,-0.10999999940395355,729.140380859375,-0.07400000095367432,0.25,53127.0,0.0,0.0
3 Germany (DE),CNG/LPG Bus,190000.0,57000.0,0.8900084495544434,0.22250211238861084,0.25,0.07500000298023224,0.0949999988079071,15.0,21.648855209350586,19.93000030517578,0.009999999776482582,1302.3861083984375,-0.07400000095367432,0.20000000298023224,41932.0,0.0,0.0
3 Germany (DE),PHEV TWV,9999.0,9999.0,0.027125120162963867,0.006781280040740967,9999.0,9999.0,0.0949999988079071,7.0,0.6733195185661316,9999.0,0.0,44.05995559692383,-0.0892999991774559,0.4285714328289032,9999.0,0.25,151.0
3 Germany (DE),PHEV LCV,101720.59375,25430.1484375,0.10850048065185547,0.027125120162963867,0.08100000023841858,0.024299999698996544,0.0949999988079071,12.0,2.6932780742645264,0.6000000238418579,-0.3700000047683716,176.2398223876953,-0.0892999991774559,0.25,22720.0,20.0,151.0
3 Germany (DE),PHEV MDT,164484.359375,41121.08984375,0.28334710001945496,0.07083677500486374,0.11373227834701538,0.034119684249162674,0.0949999988079071,12.0,7.033448219299316,6.639999866485596,0.49000000953674316,500.2278137207031,-0.0892999991774559,0.25,29379.0,51.25,151.0
3 Germany (DE),PHEV HDT,383075.4375,114922.625,0.4257342517375946,0.10643356293439865,0.14300000667572021,0.042899999767541885,0.0949999988079071,12.0,10.567885398864746,18.709999084472656,0.1599999964237213,746.0606079101562,-0.0892999991774559,0.25,53127.0,150.0,151.0
3 Germany (DE),PHEV Bus,380000.0,114000.0,0.5140972137451172,0.1285243034362793,0.20000000298023224,0.05999999865889549,0.0949999988079071,15.0,12.761295318603516,19.93000030517578,0.0,906.2604370117188,-0.0892999991774559,0.20000000298023224,41932.0,125.0,151.0
3 Germany (DE),BEV TWV,9999.0,9999.0,0.03910607472062111,0.0027289744466543198,9999.0,9999.0,0.0949999988079071,7.0,0.16222479939460754,9999.0,0.0,0.0,-0.15200309455394745,0.4285714328289032,9999.0,1.0,151.0
3 Germany (DE),BEV LCV,101720.59375,25430.1484375,0.07821214944124222,0.018273867666721344,0.08100000023841858,0.024299999698996544,0.0949999988079071,12.0,1.0862960815429688,0.6000000238418579,-0.47999998927116394,0.0,-0.15200309455394745,0.25,22720.0,80.0,151.0
3 Germany (DE),BEV MDT,164484.359375,41121.08984375,0.16631588339805603,0.03885884955525398,0.11373227834701538,0.034119684249162674,0.0949999988079071,12.0,2.3099772930145264,6.639999866485596,-0.05999999865889549,0.0,-0.15200309455394745,0.25,29379.0,205.0,151.0
3 Germany (DE),BEV HDT,383075.4375,114922.625,0.28831756114959717,0.0673639103770256,0.14300000667572021,0.042899999767541885,0.0949999988079071,12.0,4.004470348358154,18.709999084472656,-0.14000000059604645,0.0,-0.15200309455394745,0.25,53127.0,600.0,151.0
3 Germany (DE),BEV Bus,380000.0,114000.0,0.30645790696144104,0.07160231471061707,0.20000000298023224,0.05999999865889549,0.0949999988079071,15.0,4.256423473358154,19.93000030517578,-0.009999999776482582,0.0,-0.15200309455394745,0.20000000298023224,41932.0,500.0,151.0
3 Germany (DE),Bioethanol TWV,9999.0,9999.0,0.1118410974740982,0.02796027436852455,9999.0,9999.0,0.0949999988079071,7.0,0.8450871109962463,9999.0,0.0,0.0,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
3 Germany (DE),Bioethanol LCV,54106.69921875,13526.6748046875,0.4473643898963928,0.1118410974740982,0.11903473734855652,0.035710420459508896,0.0949999988079071,12.0,3.3803484439849854,0.6000000238418579,-0.6299999952316284,0.0,-0.07400000095367432,0.25,22720.0,0.0,0.0
3 Germany (DE),Bioethanol MDT,84406.453125,21101.61328125,1.0852177143096924,0.2713044285774231,0.17065252363681793,0.05119575932621956,0.0949999988079071,12.0,8.200057983398438,6.639999866485596,0.009999999776482582,0.0,-0.07400000095367432,0.25,29379.0,0.0,0.0
3 Germany (DE),Bioethanol HDT,164484.359375,49345.30859375,1.391969919204712,0.347992479801178,0.20019479095935822,0.060058433562517166,0.0949999988079071,12.0,10.51792049407959,18.709999084472656,-0.12999999523162842,0.0,-0.07400000095367432,0.25,53127.0,0.0,0.0
3 Germany (DE),Bioethanol Bus,190000.0,57000.0,2.1602067947387695,0.5400516986846924,0.25,0.07500000298023224,0.0949999988079071,15.0,16.322826385498047,19.93000030517578,0.0,0.0,-0.07400000095367432,0.20000000298023224,41932.0,0.0,0.0
3 Germany (DE),FCEV TWV,9999.0,9999.0,0.042375434190034866,0.010593858547508717,9999.0,9999.0,0.0949999988079071,7.0,0.3473066985607147,9999.0,0.0,0.0,-0.28630000352859497,0.4285714328289032,9999.0,1.0,151.0
3 Germany (DE),FCEV LCV,190455.578125,47613.89453125,0.16950173676013947,0.042375434190034866,0.11903473734855652,0.035710420459508896,0.0949999988079071,12.0,1.3892267942428589,0.6000000238418579,-0.6499999761581421,0.0,-0.28630000352859497,0.25,22720.0,15.0,151.0
3 Germany (DE),FCEV MDT,209933.984375,52483.49609375,0.4379454553127289,0.10948636382818222,0.17065252363681793,0.05119575932621956,0.0949999988079071,12.0,3.58937668800354,6.639999866485596,-0.20999999344348907,0.0,-0.28630000352859497,0.25,29379.0,40.0,151.0
3 Germany (DE),FCEV HDT,525917.125,157775.125,0.7744973301887512,0.1936243325471878,0.20019479095935822,0.060058433562517166,0.0949999988079071,12.0,6.347736835479736,18.709999084472656,-0.46000000834465027,0.0,-0.28630000352859497,0.25,53127.0,75.0,151.0
3 Germany (DE),FCEV Bus,800000.0,240000.0,1.0464237928390503,0.2616059482097626,0.25,0.07500000298023224,0.0949999988079071,15.0,8.576431274414062,19.93000030517578,-0.009999999776482582,0.0,-0.28630000352859497,0.20000000298023224,41932.0,75.0,151.0
4 Greece (EL),Petrol TWV,9999.0,9999.0,0.03987575322389603,0.009968938305974007,9999.0,9999.0,0.0949999988079071,7.0,0.8037093877792358,9999.0,0.0,62.74177932739258,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
4 Greece (EL),Petrol LCV,54106.69921875,13526.6748046875,0.1708146333694458,0.04270365834236145,0.11903473734855652,0.035710420459508896,0.0949999988079071,14.0,3.442826747894287,0.6000000238418579,0.009999999776482582,257.0374450683594,-0.07400000095367432,0.2142857164144516,20961.0,0.0,0.0
4 Greece (EL),Petrol MDT,84406.453125,21101.61328125,0.427356094121933,0.10683902353048325,0.17065252363681793,0.05119575932621956,0.0949999988079071,14.0,8.613507270812988,6.840000152587891,-0.10999999940395355,591.6461791992188,-0.07400000095367432,0.2142857164144516,10700.0,0.0,0.0
4 Greece (EL),Petrol HDT,164484.359375,49345.30859375,0.558706521987915,0.13967663049697876,0.20019479095935822,0.060058433562517166,0.0949999988079071,13.0,11.260919570922852,18.40999984741211,0.0,781.7421875,-0.07400000095367432,0.23076923191547394,14800.0,0.0,0.0
4 Greece (EL),Petrol Bus,190000.0,57000.0,0.8396342992782593,0.20990857481956482,0.25,0.07500000298023224,0.0949999988079071,13.0,16.923114776611328,17.860000610351562,0.009999999776482582,1205.6334228515625,-0.07400000095367432,0.23076923191547394,22582.0,0.0,0.0
4 Greece (EL),Adv petrol TWV,10998.900390625,10998.900390625,0.02990681491792202,0.007476703729480505,9999.0,9999.0,0.0949999988079071,7.0,0.6027820110321045,9999.0,0.0,47.05633544921875,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
4 Greece (EL),Adv petrol LCV,59517.3671875,14879.341796875,0.12811097502708435,0.03202774375677109,0.11903473734855652,0.035710420459508896,0.0949999988079071,14.0,2.582120180130005,0.6000000238418579,0.0,192.778076171875,-0.07400000095367432,0.2142857164144516,20961.0,0.0,0.0
4 Greece (EL),Adv petrol MDT,92847.09375,23211.7734375,0.32051706314086914,0.08012926578521729,0.17065252363681793,0.05119575932621956,0.0949999988079071,14.0,6.460130214691162,6.840000152587891,0.0,443.7346496582031,-0.07400000095367432,0.2142857164144516,10700.0,0.0,0.0
4 Greece (EL),Adv petrol HDT,180932.796875,54279.83984375,0.4190298616886139,0.10475746542215347,0.20019479095935822,0.060058433562517166,0.0949999988079071,13.0,8.44568920135498,18.40999984741211,0.0,586.306640625,-0.07400000095367432,0.23076923191547394,14800.0,0.0,0.0
4 Greece (EL),Adv petrol Bus,209000.0,62700.0,0.6297257542610168,0.1574314385652542,0.25,0.07500000298023224,0.0949999988079071,13.0,12.692336082458496,17.860000610351562,0.0,904.2250366210938,-0.07400000095367432,0.23076923191547394,22582.0,0.0,0.0
4 Greece (EL),Diesel TWV,9999.0,9999.0,0.021986795589327812,0.005496698897331953,9999.0,9999.0,0.0949999988079071,7.0,0.5534936785697937,9999.0,0.0,41.78538513183594,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
4 Greece (EL),Diesel LCV,54106.69921875,13526.6748046875,0.15498848259449005,0.03874712064862251,0.11903473734855652,0.035710420459508896,0.0949999988079071,14.0,3.9016664028167725,0.6000000238418579,-0.07999999821186066,299.7640075683594,-0.07400000095367432,0.2142857164144516,20961.0,0.0,0.0
4 Greece (EL),Diesel MDT,84406.453125,21101.61328125,0.3585672676563263,0.08964181691408157,0.17065252363681793,0.05119575932621956,0.0949999988079071,14.0,9.026541709899902,6.840000152587891,0.550000011920929,677.6981201171875,-0.07400000095367432,0.2142857164144516,10700.0,0.0,0.0
4 Greece (EL),Diesel HDT,164484.359375,49345.30859375,0.45806992053985596,0.11451748013496399,0.20019479095935822,0.060058433562517166,0.0949999988079071,13.0,11.531412124633789,18.40999984741211,0.9200000166893005,861.2898559570312,-0.07400000095367432,0.23076923191547394,14800.0,0.0,0.0
4 Greece (EL),Diesel Bus,190000.0,57000.0,0.7331259250640869,0.18328148126602173,0.25,0.07500000298023224,0.0949999988079071,13.0,18.45564842224121,17.860000610351562,0.029999999329447746,1350.737548828125,-0.07400000095367432,0.23076923191547394,22582.0,0.0,0.0
4 Greece (EL),Adv diesel TWV,10998.900390625,10998.900390625,0.016490096226334572,0.004122524056583643,9999.0,9999.0,0.0949999988079071,7.0,0.4151202440261841,9999.0,0.0,31.339038848876953,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
4 Greece (EL),Adv diesel LCV,59517.3671875,14879.341796875,0.11624135822057724,0.02906033955514431,0.11903473734855652,0.035710420459508896,0.0949999988079071,14.0,2.9262497425079346,0.6000000238418579,0.0,224.82301330566406,-0.07400000095367432,0.2142857164144516,20961.0,0.0,0.0
4 Greece (EL),Adv diesel MDT,92847.09375,23211.7734375,0.2689254581928253,0.06723136454820633,0.17065252363681793,0.05119575932621956,0.0949999988079071,14.0,6.769906044006348,6.840000152587891,0.0,508.2735900878906,-0.07400000095367432,0.2142857164144516,10700.0,0.0,0.0
4 Greece (EL),Adv diesel HDT,180932.796875,54279.83984375,0.34355244040489197,0.08588811010122299,0.20019479095935822,0.060058433562517166,0.0949999988079071,13.0,8.6485595703125,18.40999984741211,0.0,645.9674072265625,-0.07400000095367432,0.23076923191547394,14800.0,0.0,0.0
4 Greece (EL),Adv diesel Bus,209000.0,62700.0,0.5498444437980652,0.1374611109495163,0.25,0.07500000298023224,0.0949999988079071,13.0,13.84173583984375,17.860000610351562,0.0,1013.05322265625,-0.07400000095367432,0.23076923191547394,22582.0,0.0,0.0
4 Greece (EL),CNG/LPG TWV,9999.0,9999.0,0.02034040354192257,0.005085100885480642,9999.0,9999.0,0.0949999988079071,7.0,0.38204583525657654,9999.0,0.0,47.107852935791016,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
4 Greece (EL),CNG/LPG LCV,54106.69921875,13526.6748046875,0.18056781589984894,0.045141953974962234,0.11903473734855652,0.035710420459508896,0.0949999988079071,14.0,3.3915345668792725,0.6000000238418579,-0.3100000023841858,210.3681640625,-0.07400000095367432,0.2142857164144516,20961.0,0.0,0.0
4 Greece (EL),CNG/LPG MDT,84406.453125,21101.61328125,0.5184918642044067,0.12962296605110168,0.17065252363681793,0.05119575932621956,0.0949999988079071,14.0,9.738629341125488,6.840000152587891,-0.07999999821186066,609.8316040039062,-0.07400000095367432,0.2142857164144516,10700.0,0.0,0.0
4 Greece (EL),CNG/LPG HDT,164484.359375,49345.30859375,0.6191274523735046,0.15478186309337616,0.20019479095935822,0.060058433562517166,0.0949999988079071,13.0,11.628828048706055,18.40999984741211,-0.029999999329447746,729.9515380859375,-0.07400000095367432,0.23076923191547394,14800.0,0.0,0.0
4 Greece (EL),CNG/LPG Bus,190000.0,57000.0,1.0889676809310913,0.2722419202327728,0.25,0.07500000298023224,0.0949999988079071,13.0,20.45365333557129,17.860000610351562,0.14000000059604645,1305.4404296875,-0.07400000095367432,0.23076923191547394,22582.0,0.0,0.0
4 Greece (EL),PHEV TWV,9999.0,9999.0,0.024660659953951836,0.006165164988487959,9999.0,9999.0,0.0949999988079071,7.0,0.6208052635192871,9999.0,0.0,45.3075065612793,-0.0892999991774559,0.4285714328289032,9999.0,0.25,151.0
4 Greece (EL),PHEV LCV,101720.59375,25430.1484375,0.09864263981580734,0.024660659953951836,0.08100000023841858,0.024299999698996544,0.0949999988079071,14.0,2.4832210540771484,0.6000000238418579,-0.3799999952316284,181.2300262451172,-0.0892999991774559,0.2142857164144516,20961.0,20.0,151.0
4 Greece (EL),PHEV MDT,164484.359375,41121.08984375,0.2741454243659973,0.06853635609149933,0.11373227834701538,0.034119684249162674,0.0949999988079071,14.0,6.901312828063965,6.840000152587891,0.25,503.7462158203125,-0.0892999991774559,0.2142857164144516,10700.0,51.25,151.0
4 Greece (EL),PHEV HDT,383075.4375,114922.625,0.43071192502975464,0.10767798125743866,0.14300000667572021,0.042899999767541885,0.0949999988079071,13.0,10.842704772949219,18.40999984741211,0.0,762.7269897460938,-0.0892999991774559,0.23076923191547394,14800.0,150.0,151.0
4 Greece (EL),PHEV Bus,380000.0,114000.0,0.490741103887558,0.1226852759718895,0.20000000298023224,0.05999999865889549,0.0949999988079071,13.0,12.353874206542969,17.860000610351562,0.05000000074505806,900.1433715820312,-0.0892999991774559,0.23076923191547394,22582.0,125.0,151.0
4 Greece (EL),BEV TWV,9999.0,9999.0,0.038106247782707214,0.0026567562017589808,9999.0,9999.0,0.0949999988079071,7.0,0.16222479939460754,9999.0,0.0,0.0,-0.15200309455394745,0.4285714328289032,9999.0,1.0,151.0
4 Greece (EL),BEV LCV,101720.59375,25430.1484375,0.07621249556541443,0.017806656658649445,0.08100000023841858,0.024299999698996544,0.0949999988079071,14.0,1.0872963666915894,0.6000000238418579,-0.38999998569488525,0.0,-0.15200309455394745,0.2142857164144516,20961.0,80.0,151.0
4 Greece (EL),BEV MDT,164484.359375,41121.08984375,0.14911551773548126,0.03484007343649864,0.11373227834701538,0.034119684249162674,0.0949999988079071,14.0,2.12737774848938,6.840000152587891,-0.25,0.0,-0.15200309455394745,0.2142857164144516,10700.0,205.0,151.0
4 Greece (EL),BEV HDT,383075.4375,114922.625,0.22551356256008148,0.052690085023641586,0.14300000667572021,0.042899999767541885,0.0949999988079071,13.0,3.2173211574554443,18.40999984741211,-0.05000000074505806,0.0,-0.15200309455394745,0.23076923191547394,14800.0,600.0,151.0
4 Greece (EL),BEV Bus,380000.0,114000.0,0.27071791887283325,0.06325185298919678,0.20000000298023224,0.05999999865889549,0.0949999988079071,13.0,3.8622357845306396,17.860000610351562,0.09000000357627869,0.0,-0.15200309455394745,0.23076923191547394,22582.0,500.0,151.0
4 Greece (EL),Bioethanol TWV,9999.0,9999.0,0.09725462645292282,0.024313656613230705,9999.0,9999.0,0.0949999988079071,7.0,0.7452663779258728,9999.0,0.0,0.0,-0.07400000095367432,0.4285714328289032,9999.0,0.0,0.0
